trip_id,drone_id,time_seconds,phase,lon,lat,alt_m,distance_3d_km,terrain_obstructed,fspl_db,obstruction_loss_db,path_loss_db,bidirectional_loss_limit_db,margin_db,available
Q2-010,U08,3354.6775058328994,descent,109.2308517,23.0085095,328.41549682617176,0.18071549682617177,False,85.19413275512642,0.0,85.19413275512642,122.0,36.80586724487358,True
Q2-010,U08,3359.6775058328994,descent,109.2308517,23.0085095,318.4154968261717,0.1707154968261717,False,84.69968376040673,0.0,84.69968376040673,122.0,37.30031623959327,True
Q2-010,U08,3364.6775058328994,descent,109.2308517,23.0085095,308.4154968261717,0.16071549682617173,False,84.17537993783844,0.0,84.17537993783844,122.0,37.82462006216156,True
Q2-010,U08,3369.6775058328994,descent,109.2308517,23.0085095,298.41549682617165,0.15071549682617166,False,83.61738302452964,0.0,83.61738302452964,122.0,38.382616975470356,True
Q2-010,U08,3374.6775058328994,descent,109.2308517,23.0085095,288.41549682617165,0.14071549682617165,False,83.02106340204375,0.0,83.02106340204375,122.0,38.97893659795625,True
Q2-010,U08,3379.6775058328994,descent,109.2308517,23.0085095,278.4154968261716,0.1307154968261716,False,82.3807663925963,0.0,82.3807663925963,122.0,39.6192336074037,True
Q2-010,U08,3384.6775058328994,descent,109.2308517,23.0085095,268.41549682617153,0.12071549682617154,False,81.689485356988,0.0,81.689485356988,122.0,40.310514643012,True
Q2-010,U08,3389.6775058328994,descent,109.2308517,23.0085095,258.41549682617153,0.11071549682617154,False,80.93839309915253,0.0,80.93839309915253,122.0,41.061606900847465,True
Q2-010,U08,3394.6775058328994,descent,109.2308517,23.0085095,248.4154968261715,0.10071549682617152,False,80.11615082291894,0.0,80.11615082291894,122.0,41.88384917708106,True
Q2-010,U08,3399.6775058328994,descent,109.2308517,23.0085095,238.41549682617148,0.09071549682617149,False,79.20785450293248,0.0,79.20785450293248,122.0,42.79214549706752,True
Q2-010,U08,3404.6775058328994,descent,109.2308517,23.0085095,228.41549682617145,0.08071549682617146,False,78.19336332048937,0.0,78.19336332048937,122.0,43.80663667951063,True
Q2-010,U08,3409.6775058328994,descent,109.2308517,23.0085095,218.41549682617142,0.07071549682617143,False,77.04451677314093,0.0,77.04451677314093,122.0,44.95548322685907,True
Q2-010,U08,3414.6775058328994,descent,109.2308517,23.0085095,208.4154968261714,0.0607154968261714,False,75.72021589696453,0.0,75.72021589696453,122.0,46.27978410303547,True
Q2-010,U08,3419.6775058328994,descent,109.2308517,23.0085095,198.41549682617133,0.050715496826171345,False,74.1570385209925,0.0,74.1570385209925,122.0,47.8429614790075,True
